year,month,rank,net_worth,full_name,year of birth,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,self_made,wealth_status
2024,4,2046,1.5 B,Chris Wallin,1953,71,Male,Australia,Australia,Brisbane,Metals & Mining,TRUE,Decreased
2024,4,2046,1.5 B,Wang Junmin,1968,55,Male,China,China,Chengdu,Healthcare,TRUE,Remained Even
2024,4,2046,1.5 B,Stephen Winn,1946,77,Male,United States,United States,Dallas,Real Estate,TRUE,Decreased
2024,4,2046,1.5 B,Wu Lanlan & family,1974,50,Female,China,China,Shenzhen,Manufacturing,TRUE,Decreased
2024,4,2046,1.5 B,Wu Yulan,1969,54,Female,China,China,Lianyungang,Healthcare,TRUE,Decreased
2024,4,2046,1.5 B,Xiang Guangming & family,1963,60,Male,China,China,Wenzhou,Manufacturing,TRUE,Decreased
2024,4,2046,1.5 B,Xu Chuanhua & family,1935,89,Male,China,China,Hangzhou,Manufacturing,TRUE,Decreased
2024,4,2046,1.5 B,Xu Zhenhua,1969,54,Male,China,China,Shanghai,Media & Entertainment,TRUE,Remained Even
2024,4,2046,1.5 B,Xue Xiangdong & family,1959,65,Male,China,China,Beijing,Technology,TRUE,Decreased
2024,4,2046,1.5 B,Yi Dasheng,1961,63,Male,China,China,Changsha,Diversified,TRUE,Decreased
2024,4,2046,1.5 B,Justin Yuan,1969,54,Male,China,China,Shanghai,Media & Entertainment,TRUE,Remained Even
2024,4,2046,1.5 B,Christoph Zeller,1957,66,Male,Liechtenstein,Liechtenstein,Vaduz,Healthcare,FALSE,Decreased
2024,4,2152,1.4 B,Noubar Afeyan,1962,61,Male,United States,United States,Lexington,Healthcare,TRUE,Decreased
2024,4,2152,1.4 B,Radhe Shyam Agarwal,1945,79,Male,India,India,Kolkata,Fashion & Retail,TRUE,Returned to List
2024,4,2152,1.4 B,Hamdi Akin & family,1955,69,Male,Turkey,Turkey,Istanbul,Diversified,TRUE,Decreased
2024,4,2152,1.4 B,Patricia Angelini Rossi,1954,69,Female,Chile,Chile,Santiago,Diversified,FALSE,Decreased
2024,4,2152,1.4 B,Jose Maria Aristrain,1962,61,Male,Spain,Switzerland,Gstaad,Metals & Mining,FALSE,Increased
2024,4,2152,1.4 B,Ziv Aviram,1959,65,Male,Israel,Israel,Mevaseret Zion,Automotive,TRUE,Increased
2024,4,2152,1.4 B,Tope Awotona,1981,42,Male,United States,United States,Atlanta,Technology,TRUE,Increased
2024,4,2152,1.4 B,Binny Bansal,1982,41,Male,India,Singapore,Singapore,Technology,TRUE,Remained Even
2024,4,2152,1.4 B,Kiki Barki,1939,84,Male,Indonesia,Indonesia,Jakarta,Energy,TRUE,Increased
2024,4,2152,1.4 B,Othman Benjelloun & family,1932,91,Male,Morocco,Morocco,Casablanca,Finance & Investments,FALSE,Increased
2024,4,2152,1.4 B,Anna Maria Braun,1979,45,Female,Germany,Germany,Melsungen,Healthcare,FALSE,Increased
2024,4,2152,1.4 B,Johanna Braun,1980,44,Female,Germany,Germany,Melsungen,Healthcare,FALSE,Increased
2024,4,2152,1.4 B,Karl Friedrich Braun,1983,41,Male,Germany,Germany,Melsungen,Healthcare,FALSE,Increased
2024,4,2152,1.4 B,Ludwig Theodor Braun,1990,34,Male,Germany,Germany,Melsungen,Healthcare,FALSE,Increased
2024,4,2152,1.4 B,Chang Jing,1982,41,Male,China,China,Beijing,Technology,TRUE,Increased
2024,4,2152,1.4 B,Chen Kaichen,1969,54,Male,China,China,Guangzhou,Manufacturing,TRUE,Decreased
2024,4,2152,1.4 B,Ronald Clarke,1955,68,Male,United States,United States,Duluth,Technology,TRUE,Returned to List
2024,4,2152,1.4 B,Alberto Cortina,1946,78,Male,Spain,Spain,Madrid,Finance & Investments,TRUE,Increased
2024,4,2152,1.4 B,Eduardo Costantini,1946,77,Male,Argentina,Argentina,Buenos Aires,Real Estate,TRUE,Increased
2024,4,2152,1.4 B,Weili Dai,1961,62,Female,United States,United States,Las Vegas,Technology,TRUE,Increased
2024,4,2152,1.4 B,Diego Della Valle,1953,70,Male,Italy,Italy,Sant'' Elpidio A Mare,Fashion & Retail,FALSE,Increased
2024,4,2152,1.4 B,Diona Teh Li Shian,1969,54,Female,Malaysia,Singapore,Singapore,Finance & Investments,FALSE,Increased
2024,4,2152,1.4 B,Henry Engelhardt,1958,66,Male,United States,United Kingdom,Cardiff,Finance & Investments,TRUE,Increased
2024,4,2152,1.4 B,Charles Ergen,1953,71,Male,United States,United States,Denver,Media & Entertainment,TRUE,Decreased
2024,4,2152,1.4 B,Fang Hongbo,1967,57,Male,China,China,Shunde,Manufacturing,TRUE,Increased
2024,4,2152,1.4 B,Gary Friedman,1957,66,Male,United States,United States,Belvedere,Fashion & Retail,TRUE,Increased
2024,4,2152,1.4 B,Fu Guangming & family,1953,70,Male,China,China,Nanping,Food & Beverage,TRUE,Decreased
2024,4,2152,1.4 B,Ali Ghodsi,1978,45,Male,Sweden,United States,San Francisco,Technology,TRUE,Remained Even
2024,4,2152,1.4 B,Premchand Godha,1947,77,Male,India,India,Mumbai,Healthcare,TRUE,Returned to List
2024,4,2152,1.4 B,Gu Wei,1965,59,Male,China,China,Shenzhen,Manufacturing,TRUE,Decreased
2024,4,2152,1.4 B,Mustafa Hamied,1940,83,Male,India,India,Mumbai,Healthcare,FALSE,Returned to List
2024,4,2152,1.4 B,Ayman Hariri,1978,45,Male,Lebanon,France,Paris,Construction & Engineering,FALSE,Remained Even
2024,4,2152,1.4 B,He Zhenggang,1954,70,Male,China,China,Leshan,Manufacturing,TRUE,Decreased
2024,4,2152,1.4 B,Heikki Herlin,1987,37,Male,Finland,Finland,Helsinki,Manufacturing,FALSE,Increased
2024,4,2152,1.4 B,Niranjan Hiranandani,1950,74,Male,India,India,Mumbai,Real Estate,TRUE,Decreased
2024,4,2152,1.4 B,Hua Xuande & family,1943,80,Male,China,China,Taizhou,Healthcare,TRUE,Decreased
2024,4,2152,1.4 B,Huang Shan,1970,53,Male,China,China,Shenzhen,Technology,TRUE,Increased
2024,4,2152,1.4 B,Jin Lei,1965,58,Male,China,China,Changchun,Healthcare,TRUE,Decreased
2024,4,2152,1.4 B,Ke Zunhong & family,1954,69,Male,China,China,Chengdu,Healthcare,TRUE,Remained Even
2024,4,2152,1.4 B,Brad Keywell,1969,54,Male,United States,United States,Chicago,Technology,TRUE,Increased
2024,4,2152,1.4 B,Kim Jung-min,2002,22,Female,South Korea,South Korea,Jeju,Media & Entertainment,FALSE,Decreased
2024,4,2152,1.4 B,Kim Jung-youn,2004,20,Female,South Korea,South Korea,Jeju,Media & Entertainment,FALSE,Decreased
2024,4,2152,1.4 B,Jim Koch,1949,74,Male,United States,United States,Newton,Food & Beverage,TRUE,Decreased
2024,4,2152,1.4 B,Sergei Kolesnikov,1972,52,Male,Russia,Russia,Moscow,Manufacturing,TRUE,Remained Even
2024,4,2152,1.4 B,Eduard Kucera,1953,71,Male,Czech Republic,Czech Republic,Prague,Technology,TRUE,Increased
2024,4,2152,1.4 B,Eiichi Kuriwada,1946,77,Male,Japan,Japan,Osaka,Logistics,FALSE,Decreased
2024,4,2152,1.4 B,Kwek Leng Keow,1952,72,Male,Singapore,Singapore,Singapore,Diversified,FALSE,Remained Even
2024,4,2152,1.4 B,Kwek Leng Peck,1956,68,Male,Singapore,Singapore,Singapore,Diversified,FALSE,Remained Even
2024,4,2152,1.4 B,Christopher Kwok,1986,38,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,FALSE,Decreased
2024,4,2152,1.4 B,Edward Kwok,1981,43,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,FALSE,Decreased
2024,4,2152,1.4 B,Lai Jianfa,1969,54,Male,China,China,Shanghai,Logistics,TRUE,Decreased
2024,4,2152,1.4 B,Lee Hae-jin,1967,56,Male,South Korea,South Korea,Seoul,Technology,TRUE,Increased
2024,4,2152,1.4 B,Michael Lee-Chin,1951,73,Male,Canada,Canada,Burlington,Finance & Investments,TRUE,Remained Even
2024,4,2152,1.4 B,Li Jiaquan,1963,60,Male,China,China,Chengdu,Manufacturing,TRUE,Decreased
2024,4,2152,1.4 B,Li Min,1965,58,Male,China,China,Fuzhou,Technology,TRUE,Decreased
2024,4,2152,1.4 B,Li Qiong,1977,46,Female,China,China,Beijing,Media & Entertainment,FALSE,Returned to List
2024,4,2152,1.4 B,Li Sze Lim,1957,67,Male,Hong Kong,China,Guangzhou,Real Estate,TRUE,Decreased
2024,4,2152,1.4 B,Li Weiwei,1977,47,Male,China,China,Shanghai,Technology,TRUE,Decreased
2024,4,2152,1.4 B,Li Xuhui,1968,55,Female,China,China,Foshan,Food & Beverage,TRUE,Decreased
2024,4,2152,1.4 B,Liu Gexin & family,1951,72,Male,China,China,Chengdu,Healthcare,TRUE,Increased
2024,4,2152,1.4 B,Vincent Lo,1948,76,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,FALSE,Decreased
2024,4,2152,1.4 B,Jeffrey Lorberbaum,1954,69,Male,United States,United States,Chattanooga,Manufacturing,FALSE,Increased
2024,4,2152,1.4 B,Frederic Luddy,1954,69,Male,United States,United States,San Diego,Technology,TRUE,Increased
2024,4,2152,1.4 B,Luo Yangyong & family,1975,48,Male,China,China,Panzhihua,Metals & Mining,TRUE,Decreased
2024,4,2152,1.4 B,Miao Yongjun,1967,56,Male,China,China,Zhengzhou,Healthcare,TRUE,Remained Even
2024,4,2152,1.4 B,Mario Moretti Polegato & family,1952,71,Male,Italy,Italy,Crocetta del Montello,Fashion & Retail,TRUE,Decreased
2024,4,2152,1.4 B,Toshio Motoya,1943,80,Male,Japan,Japan,Tokyo,Service,TRUE,Returned to List
2024,4,2152,1.4 B,Mu Rongjun,1980,44,Male,China,China,Beijing,Technology,TRUE,Decreased
2024,4,2152,1.4 B,Marius Nacht,1966,58,Male,Israel,Israel,Tel Aviv,Technology,TRUE,Remained Even
2024,4,2152,1.4 B,Nan Cunhui,1963,60,Male,China,China,Wenzhou,Manufacturing,TRUE,Decreased
2024,4,2152,1.4 B,Randal Nardone,1955,68,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,2152,1.4 B,Femi Otedola,1962,61,Male,Nigeria,Nigeria,Lagos,Energy,TRUE,Returned to List
2024,4,2152,1.4 B,Pan Laican,1969,54,Male,China,China,foshan,Food & Beverage,TRUE,Decreased
2024,4,2152,1.4 B,David Paul,1966,57,Male,United States,United States,Audubon,Healthcare,TRUE,Remained Even
2024,4,2152,1.4 B,Adrian Paval,1968,55,Male,Romania,Romania,Bacau,Fashion & Retail,TRUE,Increased
2024,4,2152,1.4 B,Tyler Perry,1969,54,Male,United States,United States,Atlanta,Media & Entertainment,TRUE,Increased
2024,4,2152,1.4 B,Mark Pincus,1966,58,Male,United States,United States,San Francisco,Technology,TRUE,Increased
2024,4,2152,1.4 B,Réal Plourde,1969,54,Male,Canada,Canada,Westmount,Fashion & Retail,TRUE,Increased
2024,4,2152,1.4 B,Qin Long,1965,58,Male,China,China,Qingdao,Manufacturing,TRUE,Remained Even
2024,4,2152,1.4 B,Mochtar Riady & family,1929,94,Male,Indonesia,Indonesia,Jakarta,Diversified,TRUE,Remained Even
2024,4,2152,1.4 B,Francisco Jose Riberas Mera,1964,59,Male,Spain,Spain,Madrid,Manufacturing,FALSE,Decreased
2024,4,2152,1.4 B,Juan Maria Riberas Mera,1968,55,Male,Spain,Spain,Madrid,Metals & Mining,FALSE,Decreased
2024,4,2152,1.4 B,Rihanna,1988,36,Female,Barbados,United States,Los Angeles,Fashion & Retail,TRUE,Remained Even
2024,4,2152,1.4 B,Boris Rotenberg,1957,67,Male,Russia,Russia,Moscow,Construction & Engineering,TRUE,Remained Even
2024,4,2152,1.4 B,Igor Rybakov,1972,51,Male,Russia,Russia,Moscow,Manufacturing,TRUE,Remained Even
2024,4,2152,1.4 B,Ivan Savvidis & family,1959,65,Male,Russia,Russia,Rostov-on-Don,Diversified,TRUE,Decreased
2024,4,2152,1.4 B,Steven Schuurman,1975,48,Male,Netherlands,Netherlands,Amsterdam,Technology,TRUE,Returned to List
2024,4,2152,1.4 B,Antonio Luiz Seabra,1943,81,Male,Brazil,United Kingdom,London,Fashion & Retail,TRUE,Increased
2024,4,2152,1.4 B,Shao Genhuo,1965,58,Male,China,China,Beijing,Food & Beverage,TRUE,Decreased
2024,4,2152,1.4 B,Eric Ya Shen,1971,53,Male,China,China,Guangzhou,Technology,TRUE,Increased
2024,4,2152,1.4 B,Keiichi Shibahara,1964,59,Male,Japan,Japan,Tokyo,Healthcare,TRUE,Decreased
2024,4,2152,1.4 B,Jared Smith,1974,49,Male,United States,United States,Provo,Technology,TRUE,Remained Even
2024,4,2152,1.4 B,Su Suyu & family,1948,75,Female,China,China,Shantou,Real Estate,TRUE,Decreased
2024,4,2152,1.4 B,Sze Man Bok,1950,74,Male,China,China,Jinjiang,Manufacturing,TRUE,Decreased
2024,4,2152,1.4 B,Tony Tan Caktiong,1953,71,Male,Philippines,Philippines,Manila,Food & Beverage,TRUE,Increased
2024,4,2152,1.4 B,Tang Jinkui & family,1955,68,Male,China,China,Suzhou,Manufacturing,TRUE,Decreased
2024,4,2152,1.4 B,Lina Tombolato,1947,76,Female,Italy,Italy,Tombolo,Finance & Investments,FALSE,Increased
2024,4,2152,1.4 B,Wan Long,1940,83,Male,China,China,Luohe,Food & Beverage,TRUE,Increased
2024,4,2152,1.4 B,Wang Linpeng,1968,55,Male,China,China,Beijing,Construction & Engineering,TRUE,Decreased
2024,4,2152,1.4 B,Wang Zhenhua,1962,62,Male,China,China,Shanghai,Real Estate,TRUE,Decreased
2024,4,2152,1.4 B,William Teh Lee Pang,1969,54,Male,Malaysia,Malaysia,Kuala Lumpur,Finance & Investments,FALSE,Increased
2024,4,2152,1.4 B,Gordon Wu,1935,88,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,TRUE,Decreased
2024,4,2152,1.4 B,Swift Xie,1980,44,Male,China,China,Shenzhen,Technology,TRUE,Remained Even
2024,4,2152,1.4 B,Xu Zhihan,1972,51,Male,China,China,Wuxi,Technology,TRUE,Decreased
2024,4,2152,1.4 B,Igor Yakovlev,1965,58,Male,Russia,Russia,Moscow,Fashion & Retail,TRUE,Returned to List
2024,4,2152,1.4 B,Yang Xuegang,1965,59,Male,China,China,Beijing,Manufacturing,TRUE,Decreased
2024,4,2152,1.4 B,Yoshiaki Yoshida,1941,83,Male,Japan,Japan,Urayasu,Fashion & Retail,TRUE,Decreased
2024,4,2152,1.4 B,Yuan Fugen & family,1950,73,Male,China,China,Suzhou,Manufacturing,TRUE,Decreased
2024,4,2152,1.4 B,Zeng Kaitian,1975,49,Male,China,China,Shanghai,Technology,TRUE,Decreased
2024,4,2152,1.4 B,Zhang Hongwei,1954,69,Male,China,China,Beijing,Diversified,TRUE,Decreased
2024,4,2152,1.4 B,Zhang Xiaojuan,1969,54,Female,China,China,Shanghai,Logistics,TRUE,Decreased
2024,4,2287,1.3 B,Syed Mokhtar AlBukhary,1951,72,Male,Malaysia,Malaysia,Kuala Lumpur,Construction & Engineering,TRUE,Decreased
2024,4,2287,1.3 B,Alberto Alcocer,1942,81,Male,Spain,Spain,Madrid,Finance & Investments,TRUE,Decreased
2024,4,2287,1.3 B,Thomas Bailey,1937,87,Male,United States,United States,Aspen,Finance & Investments,TRUE,Increased
2024,4,2287,1.3 B,Elena Baturina,1963,61,Female,Russia,United Kingdom,London,Construction & Engineering,TRUE,Remained Even
2024,4,2287,1.3 B,Angela Bennett,1944,80,Female,Australia,Australia,Perth,Metals & Mining,FALSE,Decreased
2024,4,2287,1.3 B,Sara Blakely,1971,53,Female,United States,United States,Atlanta,Fashion & Retail,TRUE,Increased
2024,4,2287,1.3 B,Lloyd Blankfein,1954,69,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,2287,1.3 B,Josef Boquoi & family,1934,90,Male,Germany,Germany,Straelen,Food & Beverage,TRUE,Decreased
2024,4,2287,1.3 B,Chen Huwen,1970,53,Male,China,China,Shanghai,Manufacturing,TRUE,Decreased
2024,4,2287,1.3 B,Chen Qiongxiang,1969,54,Female,China,China,Ningde,Energy,TRUE,Decreased
2024,4,2287,1.3 B,Darwin Deason,1940,83,Male,United States,United States,Dallas,Service,TRUE,Increased
2024,4,2287,1.3 B,Richard Desmond,1951,72,Male,United Kingdom,United Kingdom,London,Media & Entertainment,TRUE,Increased
2024,4,2287,1.3 B,Faruk Eczacibasi,1954,69,Male,Turkey,Turkey,Istanbul,Diversified,FALSE,Decreased
2024,4,2287,1.3 B,David Fattal & family,1957,66,Male,Israel,Israel,Tel Aviv,Service,TRUE,Returned to List
2024,4,2287,1.3 B,Benedicte Find,1954,69,Female,Denmark,Denmark,Copenhagen,Healthcare,FALSE,Increased
2024,4,2287,1.3 B,Paul Fireman,1944,80,Male,United States,United States,Brookline,Fashion & Retail,TRUE,Increased
2024,4,2287,1.3 B,Ben Francis,1992,31,Male,United Kingdom,United Kingdom,Birmingham,Fashion & Retail,TRUE,Increased
2024,4,2287,1.3 B,William Franke,1937,86,Male,United States,United States,Houston,Diversified,TRUE,Decreased
2024,4,2287,1.3 B,Joel Greenberg,1957,66,Male,United States,United States,Gladwyne,Finance & Investments,TRUE,Remained Even
2024,4,2287,1.3 B,Polys Haji-Ioannou,1960,64,Male,Cyprus,Monaco,Monaco,Service,FALSE,Increased
2024,4,2287,1.3 B,Huang Chulong,1959,65,Male,Canada,China,Shenzhen,Real Estate,TRUE,Decreased
2024,4,2287,1.3 B,Huang Qiaoling,1958,65,Male,China,China,Hangzhou,Media & Entertainment,TRUE,Decreased
2024,4,2287,1.3 B,Hui Lin Chit,1953,70,Male,China,China,Jinjiang,Manufacturing,TRUE,Decreased
2024,4,2287,1.3 B,Mohammed Ibrahim,1946,77,Male,United Kingdom,United Kingdom,London,Telecom,TRUE,Increased
2024,4,2287,1.3 B,James Jannard,1949,74,Male,United States,United States,San Juan Islands,Fashion & Retail,TRUE,Decreased
2024,4,2287,1.3 B,Johan Johannson,1967,57,Male,Norway,Norway,Oslo,Fashion & Retail,FALSE,Increased
2024,4,2287,1.3 B,Fumio Kaneko,1956,67,Male,Japan,Japan,Kobe,Service,TRUE,Increased
2024,4,2287,1.3 B,Shirley Kao,1956,67,Female,Taiwan,Taiwan,Tainan,Food & Beverage,FALSE,Increased
2024,4,2287,1.3 B,Richard Kayne,1946,78,Male,United States,United States,Santa Monica,Finance & Investments,TRUE,Decreased
2024,4,2287,1.3 B,Peter Kelly,1957,66,Male,United Kingdom,United Kingdom,Bristol,Technology,TRUE,Returned to List
2024,4,2287,1.3 B,Seth Klarman,1957,66,Male,United States,United States,Chestnut Hill,Finance & Investments,TRUE,Remained Even
2024,4,2287,1.3 B,Christine Knauf,1969,54,Female,Germany,Germany,Berlin,Manufacturing,FALSE,Increased
2024,4,2287,1.3 B,Karl Knauf,1969,54,Male,Germany,Germany,Iphofen,Manufacturing,FALSE,Increased
2024,4,2287,1.3 B,Michael Krasny,1953,70,Male,United States,United States,Highland Park,Technology,TRUE,Remained Even
2024,4,2287,1.3 B,Suresh Krishna,1936,87,Male,India,India,Chennai,Automotive,FALSE,Increased
2024,4,2287,1.3 B,Arvind Lal,1949,74,Male,India,India,Delhi,Healthcare,FALSE,Increased
2024,4,2287,1.3 B,Manuel Lao Hernández & family,1944,79,Male,Spain,Spain,Matadepera,Gambling & Casinos,TRUE,Increased
2024,4,2287,1.3 B,Lin Chang Su-O,1940,83,Female,Taiwan,Taiwan,Taipei,Real Estate,FALSE,Decreased
2024,4,2287,1.3 B,Lin Lairong & family,1968,55,Male,China,China,Bayannur,Metals & Mining,TRUE,Decreased
2024,4,2287,1.3 B,"Cargill MacMillan, III.",1959,64,Male,United States,United States,Boulder,Food & Beverage,FALSE,Increased
2024,4,2287,1.3 B,John MacMillan,1949,74,Male,United States,United States,Plymouth,Food & Beverage,FALSE,Increased
2024,4,2287,1.3 B,Martha MacMillan,1951,72,Female,United States,United States,Orono,Food & Beverage,FALSE,Increased
2024,4,2287,1.3 B,William MacMillan,1954,69,Male,United States,United States,Englewood,Food & Beverage,FALSE,Increased
2024,4,2287,1.3 B,Gary Magness,1954,70,Male,United States,United States,Denver,Media & Entertainment,FALSE,Decreased
2024,4,2287,1.3 B,Youssef Mansour,1945,78,Male,Egypt,Egypt,Cairo,Diversified,TRUE,Decreased
2024,4,2287,1.3 B,Charlwin Mao,1969,54,Male,China,China,Shanghai,Fashion & Retail,TRUE,Remained Even
2024,4,2287,1.3 B,Bruce Mathieson,1944,80,Male,Australia,Australia,Gold Coast,Real Estate,TRUE,Decreased
2024,4,2287,1.3 B,Andrei Molchanov,1971,52,Male,Russia,Russia,Moscow,Construction & Engineering,TRUE,Increased
2024,4,2287,1.3 B,Martin Moller Nielsen,1964,59,Male,Denmark,Switzerland,Lugano,Logistics,TRUE,Remained Even
2024,4,2287,1.3 B,George Alexander Muthoot,1955,68,Male,India,India,Ernakulam,Finance & Investments,FALSE,Returned to List
2024,4,2287,1.3 B,George Jacob Muthoot,1952,71,Male,India,India,Trivandrum,Finance & Investments,FALSE,Returned to List
2024,4,2287,1.3 B,George Thomas Muthoot,1950,73,Male,India,India,Kottayam,Finance & Investments,FALSE,Returned to List
2024,4,2287,1.3 B,Sara George Muthoot,1960,63,Female,India,India,Delhi,Finance & Investments,FALSE,Returned to List
2024,4,2287,1.3 B,Jahm Najafi,1963,61,Male,United States,United States,Paradise Valley,Finance & Investments,TRUE,Remained Even
2024,4,2287,1.3 B,Nie Tengyun & family,1976,48,Male,China,China,Shanghai,Service,TRUE,Decreased
2024,4,2287,1.3 B,Sjamsul Nursalim,1942,82,Male,Indonesia,Singapore,Singapore,Automotive,FALSE,Increased
2024,4,2287,1.3 B,Vitaly Orlov,1965,59,Male,Russia,Russia,Murmansk,Food & Beverage,TRUE,Increased
2024,4,2287,1.3 B,Pan Dong,1965,59,Female,Canada,Hong Kong,Hong Kong,Fashion & Retail,TRUE,Decreased
2024,4,2287,1.3 B,Jose Isaac Peres & family,1940,83,Male,Brazil,Brazil,Rio de Janeiro,Real Estate,TRUE,Increased
2024,4,2287,1.3 B,Markus Persson,1979,44,Male,Sweden,Sweden,Stockholm,Media & Entertainment,TRUE,Increased
2024,4,2287,1.3 B,Qiu Minxiu,1945,78,Female,China,China,Shangyu,Technology,TRUE,Decreased
2024,4,2287,1.3 B,Qu Miranda,1985,39,Female,China,China,Shanghai,Fashion & Retail,TRUE,Remained Even
2024,4,2287,1.3 B,Richard Saghian,1981,42,Male,United States,United States,Los Angeles,Fashion & Retail,TRUE,Decreased
2024,4,2287,1.3 B,Nobutada Saji,1945,78,Male,Japan,Japan,Tokyo,Food & Beverage,FALSE,Remained Even
2024,4,2287,1.3 B,Denis Shtengelov,1972,51,Male,Russia,Australia,Gold Coast,Food & Beverage,TRUE,Remained Even
2024,4,2287,1.3 B,Michael Spencer,1955,68,Male,United Kingdom,United Kingdom,"London, Suffolk",Finance & Investments,TRUE,Increased
2024,4,2287,1.3 B,Joseph Steinberg,1944,80,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,2287,1.3 B,Michael Steinhardt,1940,83,Male,United States,United States,Mount Kisco,Finance & Investments,TRUE,Increased
2024,4,2287,1.3 B,Petter Stordalen & family,1962,61,Male,Norway,Norway,Oslo,Service,TRUE,Increased
2024,4,2287,1.3 B,Eddy Sugianto,1946,78,Male,Indonesia,Indonesia,Jakarta,Metals & Mining,TRUE,Increased
2024,4,2287,1.3 B,Suh Kyung-bae,1963,61,Male,South Korea,South Korea,Seoul,Fashion & Retail,FALSE,Decreased
2024,4,2287,1.3 B,Sun Huaiqing & family,1969,54,Male,China,China,Guangzhou,Fashion & Retail,TRUE,Decreased
2024,4,2287,1.3 B,Sehat Sutardja,1961,62,Male,United States,United States,Las Vegas,Technology,TRUE,Increased
2024,4,2287,1.3 B,Min-Liang Tan,1977,46,Male,Singapore,Singapore,Singapore,Media & Entertainment,TRUE,Increased
2024,4,2287,1.3 B,Sam Tarascio,1944,79,Male,Australia,Australia,Melbourne,Real Estate,TRUE,Increased
2024,4,2287,1.3 B,Haryanto Tjiptodihardjo,1963,60,Male,Indonesia,Indonesia,Jakarta,Manufacturing,FALSE,Increased
2024,4,2287,1.3 B,Michael Tojner,1966,58,Male,Austria,Austria,Vienna,Manufacturing,TRUE,Decreased
2024,4,2287,1.3 B,Joop van den Ende,1942,82,Male,Netherlands,Netherlands,Baarn,Media & Entertainment,TRUE,Increased
2024,4,2287,1.3 B,Pongsak Viddayakorn,1934,90,Male,Thailand,Thailand,Bangkok,Healthcare,TRUE,Remained Even
2024,4,2287,1.3 B,Georg von Opel,1966,57,Male,Switzerland,United Kingdom,London,Finance & Investments,FALSE,Decreased
2024,4,2287,1.3 B,Shigefumi Wada,1952,71,Male,Japan,Japan,Tokyo,Technology,TRUE,Increased
2024,4,2287,1.3 B,Myron Wentz,1940,83,Male,St. Kitts and Nevis,Cayman Islands,Grand Cayman,Fashion & Retail,TRUE,Remained Even
2024,4,2287,1.3 B,Drorit Wertheim,1956,68,Female,Israel,Israel,Bnei Atarot,Food & Beverage,FALSE,Increased
2024,4,2287,1.3 B,Tiger Woods,1975,48,Male,United States,United States,Jupiter Island,Sports,TRUE,Increased
2024,4,2287,1.3 B,Horst Wortmann & family,1941,82,Male,Germany,Germany,Detmold,Fashion & Retail,TRUE,Increased
2024,4,2287,1.3 B,Wu Chung-yi,1955,68,Male,Taiwan,Taiwan,Chang Hwa County,Manufacturing,FALSE,Increased
2024,4,2287,1.3 B,Wu Xushun & family,1948,75,Male,China,China,Wuhu,Diversified,TRUE,Remained Even
2024,4,2287,1.3 B,Wu Yingming,1967,57,Male,China,China,Ningde,Energy,TRUE,Decreased
2024,4,2287,1.3 B,Xie Juhua & family,1951,73,Female,China,China,Nanjing,Healthcare,FALSE,Decreased
2024,4,2287,1.3 B,Xu Xudong & family,1970,54,Male,China,China,Ningbo,Automotive,TRUE,Decreased
2024,4,2287,1.3 B,Vadim Yakunin,1963,61,Male,Russia,Russia,Moscow,Healthcare,TRUE,Increased
2024,4,2287,1.3 B,Ye Qiongjiu,1954,69,Female,China,China,Hangzhou,Technology,TRUE,Increased
2024,4,2287,1.3 B,Yi Xianzhong & family,1959,64,Male,China,China,Guangzhou,Healthcare,TRUE,Increased
2024,4,2287,1.3 B,Yu Peidi,1960,64,Male,Hong Kong,China,Shanghai,Real Estate,TRUE,Decreased
2024,4,2287,1.3 B,Zhang Wenzhong,1962,62,Male,China,China,Beijing,Fashion & Retail,TRUE,Decreased
2024,4,2287,1.3 B,Zhang Yin,1957,67,Female,China,China,Dongguan,Manufacturing,TRUE,Increased
2024,4,2287,1.3 B,Zhou Chengjian,1965,58,Male,China,China,Shanghai,Fashion & Retail,TRUE,Decreased
2024,4,2410,1.2 B,Joao Alves de Queiroz Filho,1953,71,Male,Brazil,Brazil,São Paulo,Diversified,TRUE,Remained Even
2024,4,2410,1.2 B,Nigel Austin,1970,53,Male,Australia,Australia,Melbourne,Fashion & Retail,TRUE,Decreased
2024,4,2410,1.2 B,Roman Avdeev,1967,56,Male,Russia,Russia,Moscow,Finance & Investments,TRUE,Decreased
2024,4,2410,1.2 B,Mehmet Aydinlar,1956,67,Male,Turkey,Turkey,Istanbul,Healthcare,TRUE,Remained Even
2024,4,2410,1.2 B,Krishna Kumar Bangur,1960,63,Male,India,India,Kolkata,Manufacturing,FALSE,Returned to List
2024,4,2410,1.2 B,Shay Banon,1977,46,Male,Israel,United States,Palo Alto,Technology,TRUE,Returned to List
2024,4,2410,1.2 B,Sachin Bansal,1981,42,Male,India,India,Bangalore,Fashion & Retail,TRUE,Decreased
